cb71dd2f-1f0d-4737-8d4c-acd28ae9189a,DC Circuits Containing Resistors and Capacitors,"['<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://archive.cnx.org/specials/f23ce496-c9d1-11e5-bdc8-bb04dc1eecb6/circuit-construction-kit-dc-only/#sim-cck""/>']",/contents/cb71dd2f-1f0d-4737-8d4c-acd28ae9189a@10,10,cb71dd2f-1f0d-4737-8d4c-acd28ae9189a@10,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/cb71dd2f-1f0d-4737-8d4c-acd28ae9189a@10,2,"['sup: 1', 'iframe: 1']","['iframe', 'sup']","['sup: 1', 'iframe: 1']",https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:cb71dd2f-1f0d-4737-8d4c-acd28ae9189a,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:cb71dd2f-1f0d-4737-8d4c-acd28ae9189a
e3defadf-0cad-477a-b2ef-decb4b81b5fc,Patterns in Spectra Reveal More Quantization,"['<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>', '<sub xmlns=""http://www.w3.org/1999/xhtml""/>', '<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>', '<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>', '<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>', '<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>']",/contents/e3defadf-0cad-477a-b2ef-decb4b81b5fc@6,6,e3defadf-0cad-477a-b2ef-decb4b81b5fc@6,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/e3defadf-0cad-477a-b2ef-decb4b81b5fc@6,6,"['strong: 5', 'sub: 1']","['sub', 'strong']","['strong: 5', 'sub: 1']",https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:e3defadf-0cad-477a-b2ef-decb4b81b5fc,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:e3defadf-0cad-477a-b2ef-decb4b81b5fc
cf5fb070-e0c7-4b8e-8241-c0b946450c78,Quantization of Energy,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""860"" height=""671.4"" src=""https://archive.cnx.org/specials/d77cc1d0-33e4-11e6-b016-6726afecd2be/hydrogen-atom/#sim-hydrogen-atom""/>']",/contents/cf5fb070-e0c7-4b8e-8241-c0b946450c78@8,8,cf5fb070-e0c7-4b8e-8241-c0b946450c78@8,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/cf5fb070-e0c7-4b8e-8241-c0b946450c78@8,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:cf5fb070-e0c7-4b8e-8241-c0b946450c78,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:cf5fb070-e0c7-4b8e-8241-c0b946450c78
c5086d6f-9d82-4f7a-803e-66da7f5d568e,The Law of Refraction,"['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>']",/contents/c5086d6f-9d82-4f7a-803e-66da7f5d568e@10,10,c5086d6f-9d82-4f7a-803e-66da7f5d568e@10,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/c5086d6f-9d82-4f7a-803e-66da7f5d568e@10,2,['em: 2'],['em'],['em: 2'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:c5086d6f-9d82-4f7a-803e-66da7f5d568e,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:c5086d6f-9d82-4f7a-803e-66da7f5d568e
383e8423-1b6b-4a7d-8ced-39e7baaf235e,Conservative Forces and Potential Energy,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://phet.colorado.edu/sims/html/energy-skate-park-basics/latest/energy-skate-park-basics_en.html""/>']",/contents/383e8423-1b6b-4a7d-8ced-39e7baaf235e@12,12,383e8423-1b6b-4a7d-8ced-39e7baaf235e@12,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/383e8423-1b6b-4a7d-8ced-39e7baaf235e@12,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:383e8423-1b6b-4a7d-8ced-39e7baaf235e,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:383e8423-1b6b-4a7d-8ced-39e7baaf235e
20986bfa-2c2a-47f1-a48a-786122b0c606,Graphical Analysis of One Dimensional Motion,"['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>']",/contents/20986bfa-2c2a-47f1-a48a-786122b0c606@12,12,20986bfa-2c2a-47f1-a48a-786122b0c606@12,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/20986bfa-2c2a-47f1-a48a-786122b0c606@12,3,['em: 3'],['em'],['em: 3'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:20986bfa-2c2a-47f1-a48a-786122b0c606,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:20986bfa-2c2a-47f1-a48a-786122b0c606
8f4e4958-fbf1-49ff-9dec-495cf4269446,Ferromagnets and Electromagnets,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://archive.cnx.org/specials/92176000-ae74-11e5-baad-cfab91c15075/magnets-and-electromagnets/#sim-bar-magnet""/>']",/contents/8f4e4958-fbf1-49ff-9dec-495cf4269446@8,8,8f4e4958-fbf1-49ff-9dec-495cf4269446@8,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/8f4e4958-fbf1-49ff-9dec-495cf4269446@8,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:8f4e4958-fbf1-49ff-9dec-495cf4269446,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:8f4e4958-fbf1-49ff-9dec-495cf4269446
a6d4eef5-a21e-47e5-8c17-e855d11267ba,Thermal Expansion of Solids and Liquids,"['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>']",/contents/a6d4eef5-a21e-47e5-8c17-e855d11267ba@8,8,a6d4eef5-a21e-47e5-8c17-e855d11267ba@8,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/a6d4eef5-a21e-47e5-8c17-e855d11267ba@8,2,['em: 2'],['em'],['em: 2'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:a6d4eef5-a21e-47e5-8c17-e855d11267ba,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:a6d4eef5-a21e-47e5-8c17-e855d11267ba
ddb573f3-3ef8-4bc7-8169-2bf9c35b7bad,Newton's Second Law of Motion: Concept of a System,"['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>']",/contents/ddb573f3-3ef8-4bc7-8169-2bf9c35b7bad@8,8,ddb573f3-3ef8-4bc7-8169-2bf9c35b7bad@8,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/ddb573f3-3ef8-4bc7-8169-2bf9c35b7bad@8,4,['em: 4'],['em'],['em: 4'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:ddb573f3-3ef8-4bc7-8169-2bf9c35b7bad,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:ddb573f3-3ef8-4bc7-8169-2bf9c35b7bad
c9e804f3-002b-409f-8b2a-e2d67872a455,Problem-Solving Strategies,"['<sub xmlns=""http://www.w3.org/1999/xhtml""/>']",/contents/c9e804f3-002b-409f-8b2a-e2d67872a455@9,9,c9e804f3-002b-409f-8b2a-e2d67872a455@9,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/c9e804f3-002b-409f-8b2a-e2d67872a455@9,1,['sub: 1'],['sub'],['sub: 1'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:c9e804f3-002b-409f-8b2a-e2d67872a455,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:c9e804f3-002b-409f-8b2a-e2d67872a455
e2c852b6-a97f-45bc-898a-229aa2f10c8f,Quarks: Is That All There Is?,"['<strong xmlns=""http://www.w3.org/1999/xhtml""/>', '<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>']",/contents/e2c852b6-a97f-45bc-898a-229aa2f10c8f@7,7,e2c852b6-a97f-45bc-898a-229aa2f10c8f@7,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/e2c852b6-a97f-45bc-898a-229aa2f10c8f@7,2,['strong: 2'],['strong'],['strong: 2'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:e2c852b6-a97f-45bc-898a-229aa2f10c8f,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:e2c852b6-a97f-45bc-898a-229aa2f10c8f
f6a98016-c865-4380-aea5-eb6578481242,"Time, Velocity, and Speed","['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>']",/contents/f6a98016-c865-4380-aea5-eb6578481242@7,7,f6a98016-c865-4380-aea5-eb6578481242@7,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/f6a98016-c865-4380-aea5-eb6578481242@7,2,['em: 2'],['em'],['em: 2'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:f6a98016-c865-4380-aea5-eb6578481242,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:f6a98016-c865-4380-aea5-eb6578481242
5529301b-e00a-4bb0-8e97-9efec34edf4c,Nuclear Decay and Conservation Laws,"['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>', '<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>']",/contents/5529301b-e00a-4bb0-8e97-9efec34edf4c@9,9,5529301b-e00a-4bb0-8e97-9efec34edf4c@9,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/5529301b-e00a-4bb0-8e97-9efec34edf4c@9,4,"['em: 2', 'strong: 2']","['em', 'strong']","['em: 2', 'strong: 2']",https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:5529301b-e00a-4bb0-8e97-9efec34edf4c,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:5529301b-e00a-4bb0-8e97-9efec34edf4c
67e1ef42-16bb-45e4-b3ea-40a8d856e14e,Centripetal Acceleration,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://archive.cnx.org/specials/317a2b1e-2fbd-11e5-99b5-e38ffb545fe6/ladybug-motion/#sim-ladybug-motion""/>']",/contents/67e1ef42-16bb-45e4-b3ea-40a8d856e14e@12,12,67e1ef42-16bb-45e4-b3ea-40a8d856e14e@12,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/67e1ef42-16bb-45e4-b3ea-40a8d856e14e@12,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:67e1ef42-16bb-45e4-b3ea-40a8d856e14e,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:67e1ef42-16bb-45e4-b3ea-40a8d856e14e
46d279bb-d45f-4e77-b0b7-ddf8da811b56,The Wave Nature of Matter,"['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>']",/contents/46d279bb-d45f-4e77-b0b7-ddf8da811b56@8,8,46d279bb-d45f-4e77-b0b7-ddf8da811b56@8,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/46d279bb-d45f-4e77-b0b7-ddf8da811b56@8,1,['em: 1'],['em'],['em: 1'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:46d279bb-d45f-4e77-b0b7-ddf8da811b56,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:46d279bb-d45f-4e77-b0b7-ddf8da811b56
804e89e6-b369-41e4-ba62-fd4a0f0412ce,Probability: The Heisenberg Uncertainty Principle,"['<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>', '<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>']",/contents/804e89e6-b369-41e4-ba62-fd4a0f0412ce@8,8,804e89e6-b369-41e4-ba62-fd4a0f0412ce@8,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/804e89e6-b369-41e4-ba62-fd4a0f0412ce@8,3,"['strong: 2', 'em: 1']","['em', 'strong']","['strong: 2', 'em: 1']",https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:804e89e6-b369-41e4-ba62-fd4a0f0412ce,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:804e89e6-b369-41e4-ba62-fd4a0f0412ce
af7d5528-af37-4845-a509-85a0a4b75a79,Extended Topic: The Four Basic Forces—An Introduction,"['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<sub xmlns=""http://www.w3.org/1999/xhtml""/>']",/contents/af7d5528-af37-4845-a509-85a0a4b75a79@6,6,af7d5528-af37-4845-a509-85a0a4b75a79@6,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/af7d5528-af37-4845-a509-85a0a4b75a79@6,2,"['em: 1', 'sub: 1']","['em', 'sub']","['em: 1', 'sub: 1']",https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:af7d5528-af37-4845-a509-85a0a4b75a79,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:af7d5528-af37-4845-a509-85a0a4b75a79
b41a6a7a-5fa2-4400-b07e-a507e0529003,Work: The Scientific Definition,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/b41a6a7a-5fa2-4400-b07e-a507e0529003@11,11,b41a6a7a-5fa2-4400-b07e-a507e0529003@11,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/b41a6a7a-5fa2-4400-b07e-a507e0529003@11,1,['span: 1'],['span'],['span: 1'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:b41a6a7a-5fa2-4400-b07e-a507e0529003,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:b41a6a7a-5fa2-4400-b07e-a507e0529003
b682fa00-0e5d-42d4-a08b-f59a19cbcf47,Archimedes’ Principle,"['<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://phet.colorado.edu/sims/density-and-buoyancy/buoyancy_en.html""/>']",/contents/b682fa00-0e5d-42d4-a08b-f59a19cbcf47@9,9,b682fa00-0e5d-42d4-a08b-f59a19cbcf47@9,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/b682fa00-0e5d-42d4-a08b-f59a19cbcf47@9,2,"['strong: 1', 'iframe: 1']","['iframe', 'strong']","['strong: 1', 'iframe: 1']",https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:b682fa00-0e5d-42d4-a08b-f59a19cbcf47,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:b682fa00-0e5d-42d4-a08b-f59a19cbcf47
daa777f5-2c12-46ed-a434-73c5eea02272,Forces and Torques in Muscles and Joints,"['<sub xmlns=""http://www.w3.org/1999/xhtml""/>', '<sub xmlns=""http://www.w3.org/1999/xhtml""/>']",/contents/daa777f5-2c12-46ed-a434-73c5eea02272@8,8,daa777f5-2c12-46ed-a434-73c5eea02272@8,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/daa777f5-2c12-46ed-a434-73c5eea02272@8,2,['sub: 2'],['sub'],['sub: 2'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:daa777f5-2c12-46ed-a434-73c5eea02272,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:daa777f5-2c12-46ed-a434-73c5eea02272
2f8a5d38-00d5-4c53-8df5-01294fb5a764,Physics: An Introduction,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://phet.colorado.edu/sims/equation-grapher/equation-grapher_en.html""/>']",/contents/2f8a5d38-00d5-4c53-8df5-01294fb5a764@8,8,2f8a5d38-00d5-4c53-8df5-01294fb5a764@8,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/2f8a5d38-00d5-4c53-8df5-01294fb5a764@8,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:2f8a5d38-00d5-4c53-8df5-01294fb5a764,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:2f8a5d38-00d5-4c53-8df5-01294fb5a764
5ee69368-0ea2-4e36-9e51-b7b7512fb3af,"Accuracy, Precision, and Significant Figures","['<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://phet.colorado.edu/sims/estimation/estimation_en.html""/>']",/contents/5ee69368-0ea2-4e36-9e51-b7b7512fb3af@14,14,5ee69368-0ea2-4e36-9e51-b7b7512fb3af@14,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/5ee69368-0ea2-4e36-9e51-b7b7512fb3af@14,3,"['strong: 1', 'em: 1', 'iframe: 1']","['em', 'iframe', 'strong']","['strong: 1', 'em: 1', 'iframe: 1']",https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:5ee69368-0ea2-4e36-9e51-b7b7512fb3af,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:5ee69368-0ea2-4e36-9e51-b7b7512fb3af
56871db7-51e9-4504-94d0-9cb833851945,Acceleration,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://archive.cnx.org/specials/e2ca52af-8c6b-450e-ac2f-9300b38e8739/moving-man/""/>']",/contents/56871db7-51e9-4504-94d0-9cb833851945@10,10,56871db7-51e9-4504-94d0-9cb833851945@10,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/56871db7-51e9-4504-94d0-9cb833851945@10,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:56871db7-51e9-4504-94d0-9cb833851945,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:56871db7-51e9-4504-94d0-9cb833851945
137a5bbf-0ef3-4026-aa78-f61eb3ec87c2,Kinematics in Two Dimensions: An Introduction,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://archive.cnx.org/specials/317a2b1e-2fbd-11e5-99b5-e38ffb545fe6/ladybug-motion/#sim-ladybug-motion""/>']",/contents/137a5bbf-0ef3-4026-aa78-f61eb3ec87c2@8,8,137a5bbf-0ef3-4026-aa78-f61eb3ec87c2@8,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/137a5bbf-0ef3-4026-aa78-f61eb3ec87c2@8,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:137a5bbf-0ef3-4026-aa78-f61eb3ec87c2,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:137a5bbf-0ef3-4026-aa78-f61eb3ec87c2
5b264795-329f-44e0-8972-0133f0c98af0,Vector Addition and Subtraction: Graphical Methods,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://archive.cnx.org/specials/30e37034-2fbd-11e5-83a2-03be60006ece/maze-game/#sim-maze-game""/>']",/contents/5b264795-329f-44e0-8972-0133f0c98af0@9,9,5b264795-329f-44e0-8972-0133f0c98af0@9,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/5b264795-329f-44e0-8972-0133f0c98af0@9,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:5b264795-329f-44e0-8972-0133f0c98af0,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:5b264795-329f-44e0-8972-0133f0c98af0
b7a2885d-9d3c-4e64-b382-b1da2b70d587,Vector Addition and Subtraction: Analytical Methods,"['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://phet.colorado.edu/sims/vector-addition/vector-addition_en.html""/>']",/contents/b7a2885d-9d3c-4e64-b382-b1da2b70d587@9,9,b7a2885d-9d3c-4e64-b382-b1da2b70d587@9,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/b7a2885d-9d3c-4e64-b382-b1da2b70d587@9,5,"['em: 4', 'iframe: 1']","['em', 'iframe']","['em: 4', 'iframe: 1']",https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:b7a2885d-9d3c-4e64-b382-b1da2b70d587,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:b7a2885d-9d3c-4e64-b382-b1da2b70d587
abae927d-b545-4981-8e47-602c3fcb6ce5,Newton's First Law of Motion: Inertia,"['<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>']",/contents/abae927d-b545-4981-8e47-602c3fcb6ce5@7,7,abae927d-b545-4981-8e47-602c3fcb6ce5@7,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/abae927d-b545-4981-8e47-602c3fcb6ce5@7,3,"['strong: 2', 'em: 1']","['em', 'strong']","['strong: 2', 'em: 1']",https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:abae927d-b545-4981-8e47-602c3fcb6ce5,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:abae927d-b545-4981-8e47-602c3fcb6ce5
688e78df-9130-45bb-a6e5-9ddca5204ed7,Newton's Third Law of Motion: Symmetry in Forces,"['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://phet.colorado.edu/sims/html/gravity-force-lab/latest/gravity-force-lab_en.html""/>']",/contents/688e78df-9130-45bb-a6e5-9ddca5204ed7@12,12,688e78df-9130-45bb-a6e5-9ddca5204ed7@12,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/688e78df-9130-45bb-a6e5-9ddca5204ed7@12,5,"['em: 4', 'iframe: 1']","['em', 'iframe']","['em: 4', 'iframe: 1']",https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:688e78df-9130-45bb-a6e5-9ddca5204ed7,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:688e78df-9130-45bb-a6e5-9ddca5204ed7
d289d85f-5322-45e4-b511-ebe2af877f5a,Viscosity and Laminar Flow; Poiseuille’s Law,"['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>', '<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>']",/contents/d289d85f-5322-45e4-b511-ebe2af877f5a@9,9,d289d85f-5322-45e4-b511-ebe2af877f5a@9,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/d289d85f-5322-45e4-b511-ebe2af877f5a@9,3,"['em: 1', 'strong: 2']","['em', 'strong']","['strong: 2', 'em: 1']",https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:d289d85f-5322-45e4-b511-ebe2af877f5a,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:d289d85f-5322-45e4-b511-ebe2af877f5a
9acd67ba-70e9-4cb5-b2b2-f985e060d1f9,Centripetal Force,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://phet.colorado.edu/sims/html/gravity-and-orbits/latest/gravity-and-orbits_en.html""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>']",/contents/9acd67ba-70e9-4cb5-b2b2-f985e060d1f9@10,10,9acd67ba-70e9-4cb5-b2b2-f985e060d1f9@10,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/9acd67ba-70e9-4cb5-b2b2-f985e060d1f9@10,2,"['iframe: 1', 'em: 1']","['em', 'iframe']","['iframe: 1', 'em: 1']",https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:9acd67ba-70e9-4cb5-b2b2-f985e060d1f9,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:9acd67ba-70e9-4cb5-b2b2-f985e060d1f9
